mode,para_id,en,rep,span,span_why,aligned_grade,aligned_level,aligned_hit,contains_hit,decoy,followed_decoy
none,P108,venule,세정맥,세정맥,ok,정답(대표),exact,True,True,,
none,P108,mucopurulent,점액고름-,점액농성,ok,정답(동의어),partial,True,False,,
none,P109,blastomyces,분아진균(속),블라스토미세스,ok,오답,-,False,False,,
none,P109,bubbling rale,끓는거품소리,수포음,ok,오답,-,False,False,,
none,P109,reverberating circuit,반향회로,반향 회로,ok,정답(대표),variant,True,True,,
none,P110,ischial tuberosity structure,궁둥뼈결절,좌골 결절 구조물,ok,정답(동의어),partial,True,True,,
none,P110,cold pack,찬물 주머니,냉찜질,ok,오답,-,False,False,,
none,P110,airborne infection,공기매개감염,공기 매개 감염,ok,정답(대표),variant,True,True,,
none,P111,columella lengthening,코기둥연장(술),비중격연장,ok,오답,-,False,False,,
none,P111,antivitamin,항비타민물질,항비타민제,ok,오답,-,False,False,,
none,P111,pyelic,콩팥깔때기-,신우,ok,정답(동의어),variant,True,False,,
none,P112,apical surgery,치근단 수술,근단 수술,ok,오답,-,False,False,,
none,P112,fetal cotyledon,태아쪽태반엽,태반 융모엽,ok,오답,-,False,False,,
none,P112,trypanocidal,파동편모충박멸-,살크루파동충,ok,오답,-,False,False,,
none,P113,laceration of back,등 열상,등 부위의 심한 열상,ok,오답,-,False,False,,
none,P113,cardiac pet-ct,심장 양전자방출단층촬영술,심장 PET-CT,ok,오답,-,False,False,,
none,P113,epidermolysis bullosa dystrophica,디스트로피성 수포성 표피박리증,영양불량형 수포성 표피박리증,ok,오답,-,False,False,,
none,P114,endoscopic revision dacryocystorhinostomy,내시경 이용 눈물주머니코안 연결 교정,내시경적 교정 누낭비강문합술,ok,오답,-,False,False,,
none,P114,oncofetal,종양태아-,태아성 종양,ok,오답,-,False,False,,
none,P114,hydrorachis,수척추증,수뇌증,ok,오답,-,False,False,,
none,P115,stenopeic,가는틈-,핀홀,ok,오답,-,False,False,,
none,P115,extracoronal,치관외-,관외,ok,오답,-,False,False,,
none,P115,buccal gland,협선,볼 근육,ok,오답,-,False,False,,
none,P116,ileal neoplasms,돌창자 신생물,회장 종양,ok,오답,-,False,False,,
none,P116,prostate mri,기본자기공명영상진단-복부-전립선-일반,전립선 MRI,ok,오답,-,False,False,,
none,P116,puerility,소아기,유아기적 행동,ok,오답,-,False,False,,
none,P117,genuine diabetes,진성당뇨병,진성 당뇨병,ok,정답(대표),variant,True,True,,
none,P117,cervical vertigo,경추성 현기증,경성 어지럼증,ok,오답,-,False,False,,
none,P117,dermatitis verrucosa,사마귀피부염,사마귀모피염,ok,오답,-,False,False,,
none,P118,antimicrobial eye drop,항균안약,항균성 안약,ok,오답,-,False,False,,
none,P118,pressure suit,가압복,압력복,ok,오답,-,False,False,,
none,P118,derangement of patella,무릎뼈의 장애,슬개골 장애,ok,오답,-,False,False,,
none,P119,postmenopausal bleeding,폐경기후 출혈,폐경 후 출혈,ok,오답,-,False,False,,
none,P119,tense,긴장-,긴장한,ok,정답(대표),partial,True,False,,
none,P119,congruous field defect,일치시야결손,일치된 시야 결손,ok,오답,-,False,False,,
none,P120,metarubricyte,후적혈구,후적혈구,ok,정답(대표),exact,True,True,,
none,P120,multiple v-y plasties,V-Y 성형술,다수의 V-Y 피판술,ok,오답,-,False,False,,
none,P120,neonatal oesophageal reflux,신생아식도역류,신생아 식도 역류,ok,정답(대표),variant,True,True,,
none,P121,cryptogenic sepsis,특발성패혈증,원인 불명의 패혈증,ok,오답,-,False,False,,
none,P121,acne keloidalis,흉터종여드름,여드름성 켈로이드,ok,오답,-,False,False,,
none,P121,cheondol,천돌(天突),결절종,ok,오답,-,False,False,,
none,P122,stratified randomization,층별무작위배정(법),층화 무작위 배정,ok,오답,-,False,False,,
none,P122,interferential action,간섭작용,간섭전류 요법,ok,오답,-,False,False,,
none,P122,psoas shadow,허리근음영,장요근 음영,ok,정답(동의어),partial,True,True,,
none,P123,plain radiograph,단순방사선사진,단순 방사선 사진,ok,정답(대표),variant,True,True,,
none,P123,carbamino reaction,카르바미노반응,카르바민 반응,ok,오답,-,False,False,,
none,P123,alpha thalassemia,알파 지중해빈혈,알파 지중해빈혈,ok,정답(대표),exact,True,True,,
none,P124,immunoglobulin class,면역글로불린계,면역글로불린 클래스,ok,오답,-,False,False,,
none,P124,assessing grief,슬픔 사정하기,슬픔을 평가하는,ok,오답,-,False,False,,
none,P124,purpura annularis telangiectodes,고리모세혈관확장자색반,모세혈관확장성 고리자반,ok,오답,-,False,False,,
none,P125,di guglielmo's disease,디구글리엘모병,Di Guglielmo병,ok,오답,-,False,False,,
none,P125,video-urodynamic study,영상요역동학검사,비디오 요동역 검사,ok,오답,-,False,False,,
none,P125,primary syphilis,1기매독,1 기 매독,ok_nospace,정답(대표),variant,True,True,,
none,P126,deep mycosis,심재성 진균증,심부 진균증,ok,오답,-,False,False,,
none,P126,endothelium-derived relaxing factor,내피유래이완인자,내피 유래 이완 인자,ok,정답(대표),variant,True,True,,
none,P126,descriptive epidemiology,기술역학,기술 역학,ok,정답(대표),variant,True,True,,
none,P127,drug induce pruritus,약물 유발성 가려움,약물 유발성 소양증,ok,오답,-,False,False,,
none,P127,goitrogenic,갑상샘종유발물질-,갑상선종 유발,ok,오답,-,False,False,,
none,P127,suturing of wound,창상봉합술,상처 가장자리를 세심하게 봉합,ok,오답,-,False,False,,
none,P128,expectorant mixture,복합거담제,거담제 혼합제,ok,오답,-,False,False,,
none,P128,reducing artifact,감소인공물,인공물을 줄이기,ok,오답,-,False,False,,
none,P128,bilaminar vitelline placenta,두겹난황태반,양층 난황 태반,ok,오답,-,False,False,,
none,P129,iridocoloboma,홍채결손,홍채 결손증,ok,정답(대표),partial,True,True,,
none,P129,glissade,글리사드,글리사드,ok,정답(대표),exact,True,True,,
none,P129,anecdotal,증례서술적,일화적,ok,정답(동의어),exact,True,True,,
none,P130,hypofunction,기능저하,기능 저하,ok,정답(대표),variant,True,True,,
none,P130,ardor,작열감,작열감,ok,정답(대표),exact,True,True,,
none,P130,impulse conducting system,심장흥분전도계통,충격 전도계,ok,오답,-,False,False,,
none,P131,hyalomere,투명부위,투명부,ok,오답,-,False,False,,
none,P131,protrusive position,전방위,전방 돌출 위치,ok,오답,-,False,False,,
none,P131,joint swelling non-inflammatory,비염증 관절 부기,염증성이 아닌 특징의 뚜렷한 관절 부종,ok,오답,-,False,False,,
none,P132,osteoarthritis,뼈관절염,골관절염,ok,정답(동의어),exact,True,True,,
none,P132,colpocystocele,질방광탈출(증),콜포방광류,ok,오답,-,False,False,,
none,P132,subspinous,가시돌기밑-,극하,ok,오답,-,False,False,,
none,P133,refractive accomodative esotropia,굴절조절 내사시,굴절성 조절성 내사시,ok,오답,-,False,False,,
none,P133,apicoectomy,치근첨절제(술),근단 절제술,ok,오답,-,False,False,,
none,P133,flushing,홍조,세척,ok,오답,-,False,False,,
none,P134,mutiple myeloma,다발성 골수종,다발성 골수종,ok,정답(대표),exact,True,True,,
none,P134,dermoepidermal,진피표피-,진피표피,ok,정답(대표),variant,True,False,,
none,P135,entire finger,온손가락,전체 손가락,ok,오답,-,False,False,,
none,P135,appendix ultrasound,맹장 초음파,맹장 초음파,ok,정답(대표),exact,True,True,,
none,P136,operative cholangiography,수술쓸개관조영(술),수술적 담관조영술,ok,오답,-,False,False,,
none,P136,ionophore antibiotic,이온투과차단항생제,이온포어 항생제,ok,오답,-,False,False,,
none,P136,peritoneocentesis,복막천자,복강천자,ok,오답,-,False,False,,
none,P137,invasive mole,침윤기태,침윤성 포상기태,ok,오답,-,False,False,,
none,P137,vetebra,척추,,none,미검출,-,False,False,,
none,P137,kub left lateral,"콩팥요관방광촬영, 왼쪽측방향",KUB 좌측면,ok,오답,-,False,False,,
none,P138,colonic serosa,잘록창자장막층,결장 장막,ok,오답,-,False,False,,
none,P138,nasalis muscle,코근,비근육,ok,정답(동의어),partial,True,True,,
none,P138,onchocercoma,회선사상충결절,결절종,ok,오답,-,False,False,,
none,P139,corticobasal degeneration,겉질기저 변성,피질기저핵 변성,ok,오답,-,False,False,,
none,P139,nonalcoholic steaohepatitis,비알코올성 지방간염,비알코올성 지방간염,ok,정답(동의어),variant,True,True,,
none,P139,laryngeal carcinoma,후두 암종,후두암,ok,오답,-,False,False,,
none,P140,pseudoepicanthus,거짓눈구석주름,가성 내안각피부,ok,오답,-,False,False,,
none,P140,hydropneumothorax,물공기가슴증,수흉기흉,ok,오답,-,False,False,,
none,P140,cathemoglobin,카트헤모글로빈,카트헤모글로빈,ok,정답(대표),exact,True,True,,
none,P141,endoscopic retrograde pancreatography,내시경역행이자관조영(술),내시경 역행성 췌관조영술,ok,오답,-,False,False,,
none,P141,koop's modified pylomyotomy,쿱의 수정 유문근층 절개,Koop 변법 유문근절개술,ok,오답,-,False,False,,
none,P141,brachiocephalic trunk,팔머리동맥,완두동맥,ok,오답,-,False,False,,
none,P142,pubovaginal,두덩질-,치골질대,ok,오답,-,False,False,,
none,P142,ulcerated external hemorrhoids,궤양성 외치핵,궤양성 외치핵,ok,정답(대표),exact,True,True,,
none,P142,school childhood,학령기,학령기,ok,정답(대표),exact,True,True,,
none,P143,horopter,단일시궤도,호르프터,ok,오답,-,False,False,,
none,P143,vesicorectal fistula,방광직장루,방광직장루,ok,정답(대표),exact,True,True,,
none,P143,dysostosis multiplex group,다발 집단 뼈발생이상,이골성장부전증(dysostosis multiplex) 군,ok,오답,-,False,False,,
none,P144,parathyroid tetany,부갑상선테타니,부갑상선 테타니,ok,정답(대표),variant,True,True,,
none,P144,sideroblastic anaemia,철적혈모구빈혈,철아구성 빈혈,ok,오답,-,False,False,,
none,P144,meshwork,섬유주,망상 조직,ok,오답,-,False,False,,
none,P145,infantile automatism,젖먹이자동증,영아 자동증,ok,오답,-,False,False,,
none,P145,stomatomy,자궁구절개(술),구강개구술,ok,오답,-,False,False,,
none,P145,familial polyposis,가족성폴립증,가족성 용종증,ok,오답,-,False,False,,
none,P146,prootic,귀앞-,전이골,ok,오답,-,False,False,,
none,P146,microencephaly,작은뇌증,소두증,ok,오답,-,False,False,,
none,P147,vaccination against staphylococcus,포도구균 예방접종,포도구균 예방 접종,ok,정답(대표),variant,True,True,,
none,P147,photogene,잔상,포토진,ok,오답,-,False,False,,
none,P147,cortisol-binding globulin,코티솔결합글로불린,코르티솔 결합 글로불린,ok,오답,-,False,False,,
none,P148,prolinase,프롤린효소,프로리나아제,ok,오답,-,False,False,,
none,P148,vibratory auscultation,진동청진,흉부 진동 청진,ok,정답(대표),partial,True,True,,
none,P148,iridocyclitis in tuberculosis,결핵에서의 홍채섬모체염,결핵에 동반된 홍채모양체염,ok,오답,-,False,False,,
none,P149,egg yolk medium,달걀노른자배지,난황 배지,ok,오답,-,False,False,,
none,P149,mescaline,메스칼린,메스칼린,ok,정답(대표),exact,True,True,,
none,P149,polymyalgia rheumatica,류마티스성 다발근통,류마티스성 다발성 근육통,ok,오답,-,False,False,,
none,P150,ossidesmosis,힘줄뼈되기,골유착증,ok,오답,-,False,False,,
none,P150,endoenteritis,창자점막염,내장염,ok,오답,-,False,False,,
none,P150,heart excess patterns,심실증,심기항진 양상,ok,오답,-,False,False,,
none,P151,rodent ulcer,잠식궤양,쥐구멍양,ok,오답,-,False,False,,
none,P151,dopa-responsive dystonia,도파-반응성 근긴장이상,도파 반응성 이긴장증,ok,오답,-,False,False,,
none,P151,plating method,평판배양법,표준 배양법,ok,오답,-,False,False,,
none,P152,toilet,세척,화장실,ok,오답,-,False,False,,
none,P152,intermedia thalassaemia,중간형 지중해빈혈,중간형 지중해빈혈,ok,정답(대표),exact,True,True,,
none,P152,superexcitation,과도흥분,과흥분,ok,오답,-,False,False,,
none,P153,naevus portwine,포도주색 모반,포도주색 모반,ok,정답(대표),exact,True,True,,
none,P153,in situ hybridization,제자리부합법,원위치 부합,ok,오답,-,False,False,,
none,P153,subadventitial fibroplasia,외막밑섬유증식,외막하 섬유증,ok,오답,-,False,False,,
none,P154,aerial infection,흡입감염,공기 매개 감염,ok,오답,-,False,False,,
none,P154,intranasal ethmoidectomy,사골동염근치술; 비내 접근법,경비내 사골개방술,ok,오답,-,False,False,,
none,P154,hand,수,손,ok,오답,-,False,True,,
none,P155,normokalemic,정상칼륨혈-,정칼륨혈증,ok,오답,-,False,False,,
none,P155,polygraph,다원기록기,폴리그래프,ok,오답,-,False,False,,
none,P155,video laryngoscopy,비디오후두경검사(법),비디오 후두내시경,ok,오답,-,False,False,,
none,P156,salbutamol,살부타몰,살부타몰,ok,정답(대표),exact,True,True,,
none,P156,reverse mutation,역돌연변이,역돌연변이,ok,정답(대표),exact,True,True,,
none,P156,single outlet heart,단일유출로심장,단일 구심장,ok,오답,-,False,False,,
none,P157,blood donation,헌혈,헌혈,ok,정답(대표),exact,True,True,,
none,P157,mitokinetic,유사운동-,미토케네틱,ok,오답,-,False,False,,
none,P157,distraction therapy,골신장술,주의 전환 요법,ok,오답,-,False,False,,
none,P158,angiohyalinosis,혈관유리질증,혈관유리양변성,ok,오답,-,False,False,,
none,P158,prolonged latent phase,지연된 잠복기,연장된 잠복기,ok,오답,-,False,False,,
none,P158,rolling disease,회전병,rolling disease,ok,오답,-,False,False,,
none,P159,anaphylactoid crisis,아나필락시스유사위기,아나필락토이드 위기,ok,오답,-,False,False,,
none,P159,nitrogen dioxide,이산화질소,이산화질소,ok,정답(대표),exact,True,True,,
none,P159,pulmonary atelectasis,무기폐,폐무기폐,ok,정답(대표),partial,True,True,,
none,P160,macrocytic anemia,큰적혈구빈혈,거대적혈구성 빈혈,ok,오답,-,False,False,,
none,P160,retrognathism,하악후퇴,하악 후퇴증,ok,정답(동의어),partial,True,True,,
none,P160,removal of restoration,기존 보철물 제거,수복물 제거,ok,오답,-,False,False,,
none,P161,clubbing of nails,손톱의 곤봉화,못치질,ok,오답,-,False,False,,
none,P161,carpenter's syndrome,카펜터 증후군,카펜터 증후군,ok,정답(대표),exact,True,True,,
