mode,para_id,en,rep,matched,injected,term_hit,hit_form,decoy,followed_decoy
none,P148,prolinase,프롤린효소,True,True,False,,,
none,P148,vibratory auscultation,진동청진,True,True,True,진동청진,,
none,P148,iridocyclitis in tuberculosis,결핵에서의 홍채섬모체염,True,True,False,,,
none,P149,egg yolk medium,달걀노른자배지,True,True,False,,,
none,P149,mescaline,메스칼린,True,True,True,메스칼린,,
none,P149,polymyalgia rheumatica,류마티스성 다발근통,True,True,False,,,
none,P150,ossidesmosis,힘줄뼈되기,True,True,False,,,
none,P150,endoenteritis,창자점막염,True,True,False,,,
none,P150,heart excess patterns,심실증,True,True,False,,,
none,P151,rodent ulcer,잠식궤양,True,True,False,,,
none,P151,dopa-responsive dystonia,도파-반응성 근긴장이상,True,True,False,,,
none,P151,plating method,평판배양법,True,True,False,,,
none,P152,toilet,세척,True,True,False,,,
none,P152,intermedia thalassaemia,중간형 지중해빈혈,True,True,True,중간형 지중해빈혈,,
none,P152,superexcitation,과도흥분,True,True,False,,,
none,P153,naevus portwine,포도주색 모반,True,True,True,포도주색 모반,,
none,P153,in situ hybridization,제자리부합법,True,True,False,,,
none,P153,subadventitial fibroplasia,외막밑섬유증식,True,True,False,,,
none,P154,aerial infection,흡입감염,True,True,False,,,
none,P154,intranasal ethmoidectomy,사골동염근치술; 비내 접근법,True,True,False,,,
none,P154,hand,수,True,True,True,수,,
none,P155,normokalemic,정상칼륨혈-,True,True,False,,,
none,P155,polygraph,다원기록기,True,True,False,,,
none,P155,video laryngoscopy,비디오후두경검사(법),True,True,False,,,
none,P156,salbutamol,살부타몰,True,True,True,살부타몰,,
none,P156,reverse mutation,역돌연변이,True,True,True,역돌연변이,,
none,P156,single outlet heart,단일유출로심장,True,True,False,,,
none,P157,blood donation,헌혈,True,True,True,헌혈,,
none,P157,mitokinetic,유사운동-,True,True,False,,,
none,P157,distraction therapy,골신장술,True,True,False,,,
none,P158,angiohyalinosis,혈관유리질증,True,True,False,,,
none,P158,prolonged latent phase,지연된 잠복기,True,True,False,,,
none,P158,rolling disease,회전병,True,True,False,,,
none,P159,anaphylactoid crisis,아나필락시스유사위기,True,True,False,,,
none,P159,nitrogen dioxide,이산화질소,True,True,True,이산화질소,,
none,P159,pulmonary atelectasis,무기폐,True,True,True,무기폐,,
none,P160,macrocytic anemia,큰적혈구빈혈,True,True,False,,,
none,P160,retrognathism,하악후퇴,True,True,True,하악후퇴,,
none,P160,removal of restoration,기존 보철물 제거,True,True,False,,,
none,P161,clubbing of nails,손톱의 곤봉화,True,True,False,,,
none,P161,carpenter's syndrome,카펜터 증후군,True,True,True,카펜터 증후군,,
none,P161,immature proglottid,미성숙편절,True,True,False,,,
none,P162,toxic cardiopathy,독성심장병(증),True,True,False,,,
none,P162,amphorophony,공동공명음,True,True,False,,,
none,P162,blood in stool,대변 속 혈액,True,True,False,,,
none,P163,nephritic retinitis,콩팥염망막염,True,True,False,,,
none,P163,hemopleuropneumonic syndrome,혈액가슴막폐렴증후군,True,True,False,,,
none,P163,operative ultrasound,수술중초음파검사,True,True,False,,,
none,P164,transfusion tests,수혈혈액검사,True,True,False,,,
none,P164,throat pruritus,목구멍 가려움증,True,True,False,,,
none,P164,cholangioscopy,담관내시경(술),True,True,False,,,
none,P165,filarial chylocele,사상충성 음낭암죽종,True,True,False,,,
none,P165,nummular dermatitis,동전모양피부염,True,True,False,,,
none,P165,bronchus t-tube insertion,기관지 T-삽관,True,True,False,,,
none,P166,fluoridation,불소화,False,False,True,불소화,,
none,P166,ramicotomy,신경분지절단(술),True,True,False,,,
none,P166,incretology,내분비학,True,True,True,내분비학,,
none,P167,masticatory dysfunction,씹기 기능장애,True,True,False,,,
none,P167,semidirected lead,반직접유도,True,True,False,,,
none,P167,auriculopalpebral reflex,이개안검반사,True,True,False,,,
none,P168,psoriatic spondylitis,건선척추염,True,True,False,,,
none,P168,absence of muscle,근육의 결여,True,True,False,,,
none,P168,debanding,밴드제거,True,True,False,,,
none,P169,opium plaster,아편고약,True,True,False,,,
none,P169,melanidrosis,흑색땀증,True,True,False,,,
none,P169,elongation,신장,True,True,False,,,
none,P170,double-barreled aorta,이중관대동맥,True,True,False,,,
none,P170,deceleration,감속,True,True,True,감속,,
none,P170,autonomic bladder,자율방광,True,True,True,자율방광,,
none,P171,perseveration,고집증,True,True,False,,,
none,P171,leukotaxis,백혈구쏠림성,True,True,False,,,
none,P171,idiotype-anti-idiotype network,개별특이형항체조절망,True,True,False,,,
none,P172,bovine granulomatous mastitis,소육아종 유방염,True,True,False,,,
none,P172,gallium scan,갈리움 스캔,True,True,False,,,
none,P172,cecocentral scotoma,주시점맹점암점,True,True,False,,,
none,P173,semiadjustable articulator,반적응교합기,True,True,False,,,
none,P173,assess pulmonary care,호흡기계간호 사정,True,True,False,,,
none,P173,punctal ectropion,눈물점겉말림,True,True,True,누점외반,,
none,P174,alcohol swab,알코올솜,True,True,True,알코올솜,,
none,P174,chondrogen,연골원,True,True,False,,,
none,P174,periostitis,뼈막염,True,True,True,골막염,,
none,P175,primary amnion,원시양막,True,True,False,,,
none,P175,naegleria fowleri,파울러자유아메바,True,True,False,,,
none,P175,psychosocial development,정신사회발달,True,True,False,,,
none,P176,breathing bag reservoir,호흡주머니,True,True,False,,,
none,P176,hodgkin disease,호지킨병,True,True,True,호지킨병,,
none,P176,rheumatoid vasculitis,류마티스혈관염,True,True,True,류마티스혈관염,,
none,P177,fundus photography,안저사진,True,True,True,안저사진,,
none,P177,suprameatal foveola,바깥귀길위오목,True,True,False,,,
none,P177,upper extremity,위팔,True,True,True,상지,,
none,P178,classic abdominoplasty,전형적 복부성형술,True,True,False,,,
none,P178,intrahepatic,간내-,True,True,False,,,
none,P178,immunodiagnostic method,면역진단법,True,True,True,면역진단법,,
none,P179,radiodigital,노손가락-,True,True,False,,,
none,P179,meckel's diverticulectomy,멕켈 게실절제술,True,True,False,,,
none,P179,stage of life,생명단계,True,True,False,,,
none,P180,peritomy,윤부결막절개(술),True,True,False,,,
none,P180,induced malaria,접종말라리아,True,True,False,,,
none,P180,sacrococcygeal,엉치꼬리-,True,True,False,,,
none,P181,standardized rate ratio,표준화비율비,True,True,False,,,
none,P181,senile(atrophic) vaginitis,노년(위축) 질염,False,False,False,,,
none,P181,conjoined,연합-,True,True,False,,,
none,P182,taenia solium,유구조충,True,True,False,,,
none,P182,polymerism,분절과다증,True,True,False,,,
none,P182,pachyonychia congenita,선천손발톱비대증,True,True,False,,,
none,P183,intermenstruum,월경간기,True,True,True,월경간기,,
none,P183,petrooccipital fissure,바위뒤통수틈새,True,True,False,,,
none,P183,vibriocide,비브리오살균제,True,True,False,,,
none,P184,triketohydrindene hydrate test,닌히드린검사,True,True,False,,,
none,P184,videolaseroscopy,비디오레이저검사,True,True,False,,,
none,P184,tetrastichiasis,네줄속눈썹(증),True,True,False,,,
none,P185,retrouterine hematocele,자궁뒤혈액낭종,True,True,False,,,
none,P185,enteral tube irrigation,위장관세척,True,True,False,,,
none,P185,pit carries,오목부분 우식,True,True,False,,,
none,P186,hereditary mutilating keratoma,유전절단각화종,True,True,False,,,
none,P186,lochioschesis,산후질분비물정체,True,True,False,,,
none,P186,blood fluke,주혈흡충,True,True,False,,,
none,P187,uterine inversion,자궁뒤집힘,True,True,True,자궁내번증,,
none,P187,suture thread,봉합사,True,True,True,봉합사,,
none,P187,schistasis,갈림증,True,True,False,,,
none,P188,moniliform nucleus,염주핵,True,True,False,,,
none,P188,saphenous neuropathy,복재신경병증,True,True,False,,,
none,P188,morbidity aspects,질병 양상,True,True,False,,,
none,P189,deltoid flap,어깨세모근피판,True,True,False,,,
none,P189,cogan's disease,코오간병,True,True,False,,,
none,P189,paraganglion,곁신경절,True,True,False,,,
none,P190,nonvascularized bone graft,비혈관뼈이식,True,True,False,,,
none,P190,macrostomia cribrosa,체반,True,True,False,,,
none,P190,myotonia,근긴장증,True,True,False,,,
none,P191,frolement,미세마찰음,True,True,False,,,
none,P191,ineffective protection,비효율적 방어능력,True,True,False,,,
none,P191,eye swelling,안구 부기,True,True,False,,,
none,P192,needle electromyography,바늘근전도검사(법),True,True,False,,,
none,P192,functional enuresis,기능성 유뇨증,True,True,False,,,
none,P192,muscle flap,근(육)판,True,True,False,,,
none,P193,clasp repair,클라스프 수리,True,True,False,,,
none,P193,ventricular asynergy,심실협동불능(증),True,True,False,,,
none,P193,jisil,지실(志室),True,True,False,,,
none,P194,depigmenting cream,탈색크림,True,True,True,탈색크림,,
none,P194,neck righting reflex,목바로잡기반사,True,True,False,,,
none,P194,dyslipoproteinemia,이상지질단백혈증,True,True,True,이상지질단백혈증,,
none,P195,conglutinogen activating factor,교착원활성인자,True,True,False,,,
none,P195,lambliasis,람블편모충증,True,True,False,,,
none,P195,conn adenoma,콘 샘종,True,True,False,,,
none,P196,inspirator,흡입기,True,True,True,흡입기,,
none,P196,suggillation,광범피부밑출혈,True,True,False,,,
none,P196,hippocampal sclerosis,해마경화(증),True,True,False,,,
none,P197,ear probe,귀꽂이,True,True,False,,,
none,P197,osteochondroma,뼈연골종,True,True,True,골연골종,,
none,P197,clean bench,무균실험대,True,True,False,,,
none,P198,speech loss,언어 손실,True,True,False,,,
none,P198,hemocytometry,혈구계수(법),True,True,False,,,
none,P198,congenital leukonychia,선천 손발톱백반,True,True,False,,,
none,P199,hemoclastic reaction,혈구파괴반응,True,True,False,,,
none,P199,perform infection control,감염통제 수행,True,True,False,,,
none,P199,endothelial adhesion molecule,내피부착분자,True,True,True,내피부착분자,,
none,P200,chloropsia,녹색시,True,True,False,,,
none,P200,homogeneous,균일,True,True,True,균일,,
none,P200,extrachromosomal inheritance,염색체외유전,True,True,True,염색체외유전,,
none,P201,coproporphyrinuria,코프로포르피린뇨,True,True,True,코프로포르피린뇨,,
none,P201,retroactive inhibition,역행기억억제,True,True,False,,,
none,P201,dyspnea disorder,천증,True,True,True,호흡곤란,,
none,P202,premenopause,폐경전,True,True,True,폐경전,,
none,P202,thymus,가슴샘,True,True,True,흉선,,
none,P202,microincision,미세절개,True,True,True,미세절개,,
none,P203,neurodeatrophia,망막위축,True,True,False,,,
none,P203,fasciola hepatica,간질,True,True,False,,,
none,P203,cystica ureteritis,낭성 요관염,True,True,False,,,
none,P204,dying process deteriorated,임종과정 악화됨,True,True,False,,,
none,P204,puboprostatic,두덩전립샘-,True,True,False,,,
none,P204,bilharzial dysentery,방광주혈흡충이질,True,True,False,,,
none,P205,orofaciodigital syndrome,구안지 증후군,True,True,False,,,
none,P205,laparoscopic unilateral salpingo-oophorectomy,배안보개 이용 한쪽 자궁관난소 적출,True,True,False,,,
none,P205,apneusis,지속들숨,True,True,False,,,
none,P206,citrate,구연산,True,True,True,구연산,,
none,P206,trichroism,삼색상,True,True,False,,,
none,P206,antigenic reversion,항원복귀,True,True,False,,,
none,P207,annular nucleus,고리핵,True,True,False,,,
none,P207,entire trapezius muscle,온등세모근,True,True,False,,,
none,P207,cervico-occipital neuralgia,목 뒤통수 신경통,True,True,False,,,
none,P208,bougienage of esophagus,식도 부우지법,True,True,False,,,
none,P208,diabetic coma,당뇨 혼수,True,True,False,,,
none,P208,atlas-axis spinal fusion,고리뼈-중쇠뼈 척추 유합,True,True,False,,,
none,P209,postpartum afibrinogenemia,분만후 무피브리노젠혈증,True,True,False,,,
none,P209,lamblial dysentery,람블편모충이질,True,True,False,,,
none,P209,technetium uptake test,Tc섭취율,True,True,False,,,
none,P210,tubular maximum,요세관최대값,True,True,False,,,
none,P210,apraxia of speech,언어의 실행증,True,True,False,,,
none,P210,ovarian cystectomy,난소 낭종 적출술,True,True,True,난소 낭종 적출술,,
none,P211,tumor-specific antigen,종양특이항원,True,True,True,종양특이항원,,
none,P211,autonomic insufficiency,자율신경부전,True,True,False,,,
none,P211,vulvovaginal,음문질-,True,True,False,,,
none,P212,acrotrophodynia,말단영양통증,True,True,False,,,
none,P212,interfascicular graft,다발사이이식,True,True,False,,,
none,P212,acentric occlusion,비중심교합,True,True,False,,,
none,P213,von hippel-lindau disease,폰히펠-린다우병,True,True,False,,,
none,P213,chemohormonal,화학호르몬-,True,True,False,,,
none,P213,radiodermatitis,방사선피부염,True,True,True,방사선피부염,,
none,P214,lipomelanotic reticulosis,지방흑색증성 세망증,True,True,False,,,
none,P214,parovarian cystoma,난소위체낭,True,True,False,,,
none,P214,suprapubic prostatectomy,두덩뼈 위쪽 경유 전립샘 절제,True,True,False,,,
none,P215,corynebacterium pseudotuberculosis,거짓결핵균,True,True,False,,,
none,P215,laparoscopic appendectomy,배안보개 이용 막창자꼬리 절제,True,True,False,,,
